Date, Close/Last, Volume, Open, High, Low
2/28/14,$244.81 ,14585150,$249.65 ,$252.68 ,$242.55 
2/27/14,$252.54 ,17939220,$261.25 ,$261.90 ,$248.33 
2/26/14,$253 ,24535130,$258.58 ,$265 ,$247.50 
2/25/14,$248 ,32648710,$230 ,$259.20 ,$228.45 
2/24/14,$217.65 ,8286273,$208.76 ,$218.36 ,$208.32 
2/21/14,$209.60 ,7817352,$211.64 ,$213.98 ,$209.19 
2/20/14,$209.97 ,18000940,$215.01 ,$215.21 ,$206.27 
2/19/14,$193.64 ,16038700,$203.70 ,$203.70 ,$193.41 
2/18/14,$203.70 ,9327414,$205.24 ,$206 ,$201.36 
2/14/14,$198.23 ,6164371,$198.10 ,$201.88 ,$197 
2/13/14,$199.63 ,8024948,$193.34 ,$202.72 ,$193.25 
2/12/14,$195.32 ,5171888,$195.78 ,$198.27 ,$194.32 
2/11/14,$196.62 ,10681830,$198.97 ,$202.20 ,$192.70 
2/10/14,$196.56 ,12963450,$189.34 ,$199.30 ,$189.32 
2/7/14,$186.53 ,8951247,$181.01 ,$186.63 ,$179.60 
2/6/14,$178.38 ,5840728,$176.30 ,$180.11 ,$176 
2/5/14,$174.42 ,7267674,$178.30 ,$180.59 ,$169.36 
2/4/14,$178.73 ,4685739,$180.70 ,$181.60 ,$176.20 
2/3/14,$177.11 ,6764261,$182.89 ,$184.88 ,$175.16 
1/31/14,$181.41 ,6507957,$178.85 ,$186 ,$178.51 
1/30/14,$182.84 ,8562363,$178 ,$184.78 ,$177.01 
1/29/14,$175.23 ,5934083,$175.30 ,$179.09 ,$173.13 
1/28/14,$178.38 ,6090396,$171.50 ,$178.98 ,$171 
1/27/14,$169.62 ,8714715,$175.16 ,$177.92 ,$164.71 
1/24/14,$174.60 ,7684134,$177.85 ,$180.48 ,$173.53 
1/23/14,$181.50 ,7863768,$177.23 ,$182.38 ,$173.42 
1/22/14,$178.56 ,7021769,$177.81 ,$180.32 ,$174.76 
1/21/14,$176.68 ,9550446,$171.24 ,$177.29 ,$170.81 
1/17/14,$170.01 ,9205616,$170.19 ,$173.20 ,$167.95 
1/16/14,$170.97 ,11957980,$162.50 ,$172.70 ,$162.40 
1/15/14,$164.13 ,20461310,$168.45 ,$172.23 ,$162.10 
1/14/14,$161.27 ,27558800,$140.50 ,$162 ,$136.67 
1/13/14,$139.34 ,6314832,$145.78 ,$147 ,$137.82 
1/10/14,$145.72 ,7445861,$148.46 ,$148.90 ,$142.25 
1/9/14,$147.53 ,5380624,$152.50 ,$153.43 ,$146.85 
1/8/14,$151.28 ,6154868,$148.85 ,$153.70 ,$148.76 
1/7/14,$149.36 ,5034083,$147.62 ,$150.40 ,$145.25 
1/6/14,$147 ,5361072,$150 ,$150.40 ,$145.24 
1/3/14,$149.56 ,4691589,$150 ,$152.19 ,$148.60 
1/2/14,$150.10 ,6188202,$149.80 ,$152.48 ,$146.55 
12/31/13,$150.43 ,4262398,$152.32 ,$153.20 ,$148.66 
12/30/13,$152.44 ,4461968,$151.12 ,$154.81 ,$150.75 
12/27/13,$151.12 ,5459669,$155.30 ,$155.50 ,$150.80 
12/26/13,$155.50 ,7111247,$155.04 ,$158 ,$154.29 
12/24/13,$151.41 ,9941485,$150 ,$154.97 ,$149.82 
12/23/13,$143.55 ,5330909,$144.85 ,$146.24 ,$142.60 
12/20/13,$143.24 ,7352177,$141.58 ,$144.35 ,$141.58 
12/19/13,$140.72 ,12730030,$146.90 ,$147 ,$139.10 
12/18/13,$147.98 ,11565140,$152.24 ,$154.90 ,$145.95 
12/17/13,$152.46 ,10472460,$147.58 ,$154.63 ,$146.32 
12/16/13,$147.94 ,6660961,$148.48 ,$150.43 ,$146.10 
12/13/13,$147.65 ,10590620,$148.05 ,$151.80 ,$147.32 
12/12/13,$147.47 ,10741360,$139.70 ,$148.24 ,$138.53 
12/11/13,$139.65 ,7128291,$141.88 ,$143.05 ,$139.49 
12/10/13,$142.19 ,10725610,$140.05 ,$145.87 ,$139.86 
12/9/13,$141.60 ,9014394,$137 ,$141.70 ,$134.21 
12/6/13,$137.36 ,7881590,$141.51 ,$142.49 ,$136.30 
12/5/13,$140.48 ,9277795,$140.15 ,$143.35 ,$139.50 
12/4/13,$138.95 ,13121620,$144.32 ,$144.43 ,$137.13 
12/3/13,$144.70 ,25620170,$132.68 ,$144.94 ,$131.59 
12/2/13,$124.17 ,7642470,$126.35 ,$128.55 ,$123.93 
11/29/13,$127.28 ,9716219,$129.77 ,$130.59 ,$126.98 
11/27/13,$126.94 ,12342800,$121.31 ,$126.95 ,$119.52 
11/26/13,$120.50 ,13869230,$119.38 ,$122.72 ,$116.10 
11/25/13,$120.84 ,10257990,$124.50 ,$125.84 ,$120.30 
11/22/13,$121.38 ,11095140,$121.58 ,$122.75 ,$117.93 
11/21/13,$122.10 ,11890950,$122.89 ,$124.79 ,$120.25 
11/20/13,$121.11 ,13830110,$126.08 ,$127.45 ,$119.06 
11/19/13,$126.09 ,19783890,$119.43 ,$129 ,$119.22 
11/18/13,$121.58 ,23052140,$135.27 ,$135.45 ,$119.61 
11/15/13,$135.45 ,9870719,$136.85 ,$137.95 ,$134.35 
11/14/13,$137.60 ,12162530,$138.92 ,$140.40 ,$134.11 
11/13/13,$138.70 ,12619540,$140.84 ,$142.37 ,$136.34 
11/12/13,$137.80 ,14904150,$144.69 ,$144.70 ,$136.18 
11/11/13,$144.70 ,13964490,$141 ,$145.42 ,$137.10 
11/8/13,$137.95 ,22446140,$136.48 ,$140.60 ,$132.32 
11/7/13,$139.77 ,22187220,$144.19 ,$145.65 ,$137.62 
11/6/13,$151.16 ,31029770,$154.81 ,$160.73 ,$146.36 
11/5/13,$176.81 ,21714180,$180 ,$181.43 ,$171.36 
11/4/13,$175.20 ,13053120,$165 ,$175.39 ,$164.22 
11/1/13,$162.17 ,7160261,$163 ,$165.90 ,$160.41 
10/31/13,$159.94 ,9332945,$155.67 ,$162.44 ,$153.30 
10/30/13,$159.22 ,8373362,$164.63 ,$167.68 ,$158.17 
10/29/13,$164.47 ,14083380,$162.76 ,$165.45 ,$153 
10/28/13,$162.86 ,7807152,$170.18 ,$170.50 ,$162.20 
10/25/13,$169.66 ,7577453,$174.21 ,$174.50 ,$166.80 
10/24/13,$173.15 ,10782700,$165 ,$174.50 ,$162.83 
10/23/13,$164.50 ,13319270,$168.91 ,$171.81 ,$160.15 
10/22/13,$171.54 ,11385930,$170.50 ,$177.78 ,$166.11 
10/21/13,$172.60 ,11517300,$183.28 ,$183.39 ,$171 
10/18/13,$183.40 ,5907096,$184.15 ,$185.96 ,$182.52 
10/17/13,$182.80 ,6689169,$183.54 ,$184.80 ,$180.99 
10/16/13,$183.56 ,8189484,$184.90 ,$187.30 ,$182.09 
10/15/13,$183.94 ,10955250,$185.28 ,$188.79 ,$183.18 
10/14/13,$179.72 ,7757278,$175 ,$182.50 ,$174.15 
10/11/13,$178.70 ,8296133,$172.75 ,$179.29 ,$171.20 
10/10/13,$172.93 ,8836616,$173.09 ,$175.75 ,$169.69 
10/9/13,$168.78 ,15301220,$174.73 ,$174.99 ,$161.50 
10/8/13,$174.73 ,13724220,$184.40 ,$185.93 ,$173.21 
10/7/13,$183.07 ,11461000,$182.46 ,$186.73 ,$180.26 
10/4/13,$180.98 ,14367650,$176.40 ,$181.18 ,$172.65 
10/3/13,$173.31 ,23764970,$175.05 ,$179.69 ,$168 
10/2/13,$180.95 ,20717780,$188.59 ,$191.83 ,$175.40 
10/1/13,$193 ,7754694,$193.96 ,$194.23 ,$188.37 
9/30/13,$193.37 ,8923283,$189 ,$194.50 ,$188 
9/27/13,$190.90 ,5915047,$187.52 ,$191.28 ,$186.43 
9/26/13,$188.64 ,6614193,$186.70 ,$189.68 ,$185.61 
9/25/13,$185.24 ,8235227,$183.56 ,$186.30 ,$180.50 
9/24/13,$182.33 ,6272442,$179.14 ,$184.96 ,$177.65 
9/23/13,$181.11 ,8172719,$184.48 ,$185.48 ,$177.11 
9/20/13,$183.39 ,13375710,$178.90 ,$185.83 ,$178.56 
9/19/13,$177.92 ,15577020,$170.80 ,$180.47 ,$169.08 
9/18/13,$166.22 ,5322343,$167.07 ,$167.45 ,$164.20 
9/17/13,$166.23 ,5496924,$165.08 ,$168.42 ,$163.36 
9/16/13,$166.58 ,7579727,$168 ,$170.85 ,$165.85 
9/13/13,$165.54 ,5396873,$162.77 ,$166.37 ,$162.16 
9/12/13,$164.93 ,6095815,$164 ,$166.76 ,$160.51 
9/11/13,$163.52 ,5815497,$166.41 ,$167.90 ,$162.13 
9/10/13,$166.37 ,8947680,$161.45 ,$167.50 ,$160.63 
9/9/13,$160.70 ,14311250,$163.12 ,$164.50 ,$158.51 
9/6/13,$166.97 ,8601839,$168.57 ,$169.70 ,$165.15 
9/5/13,$169.93 ,6685292,$170.10 ,$171.50 ,$168.25 
9/4/13,$170.62 ,11447440,$169.77 ,$171.62 ,$165.56 
9/3/13,$168.94 ,12021470,$173.40 ,$173.70 ,$166.40 
8/30/13,$169 ,10997830,$166.37 ,$169.21 ,$163.96 
